2.000000000000000111e-01 0.000000000000000000e+00
6.000000000000000888e-01 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000133e+00 0.000000000000000000e+00
1.800000000000000044e+00 0.000000000000000000e+00
2.200000000000000178e+00 0.000000000000000000e+00
2.600000000000000533e+00 0.000000000000000000e+00
3.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000355e+00 0.000000000000000000e+00
3.799999999999999822e+00 0.000000000000000000e+00
4.200000000000000178e+00 0.000000000000000000e+00
4.600000000000000533e+00 1.046642901127018632e+00
5.000000000000000000e+00 5.592649307901144340e+00
5.400000000000000355e+00 7.909640174716780159e+00
5.800000000000000711e+00 6.889618125447636743e+00
6.200000000000000178e+00 6.288948393125922465e+00
6.600000000000000533e+00 5.314755289792668869e+00
7.000000000000000000e+00 5.934345665598455000e+00
7.400000000000000355e+00 6.615099064333420209e+00
7.800000000000000711e+00 7.210553188956236426e+00
8.199999999999999289e+00 8.188424432136043762e+00
8.600000000000001421e+00 9.388083092923555029e+00
9.000000000000000000e+00 9.963933618433195250e+00
9.400000000000002132e+00 1.025627928694612301e+01
9.800000000000000711e+00 1.052635963269096386e+01
1.019999999999999929e+01 1.018294087284666638e+01
1.060000000000000142e+01 9.051846671669135702e+00
1.100000000000000000e+01 8.073651809019246173e+00
1.140000000000000213e+01 6.621932904386811813e+00
1.180000000000000071e+01 5.892196670030080519e+00
1.219999999999999929e+01 5.337260035164899108e+00
1.260000000000000142e+01 5.253285122570964027e+00
1.300000000000000000e+01 5.120210760409277917e+00
1.340000000000000213e+01 5.226360191417743550e+00
1.380000000000000071e+01 5.004882366434120655e+00
1.419999999999999929e+01 4.972799454263697072e+00
1.460000000000000142e+01 5.012040164028726430e+00
1.500000000000000000e+01 4.930512304895832365e+00
1.540000000000000213e+01 4.747800615733329899e+00
1.580000000000000071e+01 4.705748183723681421e+00
1.620000000000000284e+01 4.653565014159717350e+00
1.660000000000000142e+01 4.575755851834458099e+00
1.700000000000000000e+01 4.787572828424072391e+00
1.739999999999999858e+01 4.690762830652291271e+00
1.780000000000000071e+01 4.688644407215663001e+00
1.820000000000000284e+01 4.682178756548529108e+00
1.860000000000000142e+01 4.543818965173914926e+00
1.900000000000000000e+01 4.379075272533882845e+00
1.940000000000000213e+01 4.278379035262508623e+00
1.980000000000000071e+01 4.135529787473981145e+00
2.020000000000000284e+01 4.110503264656021116e+00
2.060000000000000142e+01 3.958954396361937356e+00
2.100000000000000000e+01 3.830306081744754287e+00
2.140000000000000213e+01 3.701161553893264511e+00
2.180000000000000071e+01 3.603309851114635087e+00
2.220000000000000284e+01 3.642689074444136921e+00
2.260000000000000142e+01 3.562614460881351253e+00
2.300000000000000000e+01 3.489000044274986223e+00
2.340000000000000213e+01 3.506824596368428359e+00
2.380000000000000071e+01 3.362066858421491666e+00
2.420000000000000284e+01 3.383337991404848033e+00
2.460000000000000142e+01 3.283362456292741260e+00
2.500000000000000000e+01 3.300133658579366802e+00
2.540000000000000213e+01 3.179409255486589370e+00
2.580000000000000071e+01 3.206850200149915509e+00
2.620000000000000284e+01 3.072151236591113665e+00
2.660000000000000142e+01 3.060708635902425367e+00
2.700000000000000000e+01 2.963094751962858986e+00
2.740000000000000213e+01 2.958018085280175402e+00
2.780000000000000071e+01 2.907559678365143618e+00
2.820000000000000284e+01 2.824965419381344933e+00
2.860000000000000142e+01 2.775623680806149629e+00
2.900000000000000000e+01 2.770400339453669591e+00
2.940000000000000213e+01 2.669250187592037360e+00
2.980000000000000071e+01 2.606496598163405398e+00
